,1700.0 µM Pi (1),850.0 µM Pi (1),425.0 µM Pi (1),212.5 µM Pi (1),106.25 µM Pi (1),53.125 µM Pi (1),26.5625 µM Pi (1),13.28125 µM Pi (1),6.640625 µM Pi (1),3.3203125 µM Pi (1),1.66015625 µM Pi (1),0.830078125 µM Pi (1),1700.0 µM Pi (2),850.0 µM Pi (2),425.0 µM Pi (2),212.5 µM Pi (2),106.25 µM Pi (2),53.125 µM Pi (2),26.5625 µM Pi (2),13.28125 µM Pi (2),6.640625 µM Pi (2),3.3203125 µM Pi (2),1.66015625 µM Pi (2),0.830078125 µM Pi (2),time
420,237.68,225.44,210.56,199.92,188.07999999999998,172.48,169.76,167.28,165.76,157.76,157.28,162.8,234.23999999999998,223.03999999999996,210.32,190.88,169.11999999999998,173.03999999999996,166.55999999999997,164.79999999999998,160.24,158.72,155.67999999999998,162.23999999999998,10312.1
421,237.68,225.59999999999997,210.47999999999996,200.56,190.47999999999996,172.39999999999998,170.88,166.64000000000001,165.36,158.39999999999998,157.6,163.2,234.72,223.27999999999997,210.47999999999996,190.88,170.79999999999998,172.71999999999997,167.04,164.64,160.64,158.07999999999998,155.76,162.48,10337.0
422,237.76,225.12,210.39999999999998,200.56,188.64,172.64,170.24,166.72,165.83999999999997,157.92,157.84,164.16,234.4,223.27999999999997,210.07999999999998,191.35999999999999,169.43999999999997,172.8,167.11999999999998,164.48,160.0,157.44,155.76,162.48,10361.9
423,238.15999999999997,225.83999999999997,211.11999999999998,200.39999999999998,188.72,172.23999999999998,169.35999999999999,166.96,165.59999999999997,157.28,157.04,161.92,235.27999999999997,223.27999999999997,210.64,191.43999999999997,169.52,172.32,167.04,164.4,160.95999999999998,158.39999999999998,156.0,160.0,10386.8
424,238.07999999999998,226.4,211.52,200.32,187.76,172.8,170.39999999999998,167.28,165.92,157.84,157.84,161.52,234.88,223.76,210.71999999999997,191.35999999999999,169.52,172.95999999999998,167.68,164.31999999999996,160.39999999999998,158.39999999999998,155.83999999999997,160.47999999999996,10411.7
425,238.96,225.68,210.95999999999998,199.92,188.39999999999998,172.23999999999998,169.04,167.2,165.04,157.2,157.84,162.07999999999998,235.04,223.35999999999999,211.35999999999999,191.28,169.28,172.39999999999998,167.11999999999998,164.16,160.56,158.07999999999998,156.16,162.23999999999998,10436.6
426,238.88,226.16,211.04,200.56,188.0,172.64,169.76,167.2,165.12,157.76,157.35999999999999,162.23999999999998,235.68,224.31999999999996,210.47999999999996,192.32,169.28,172.95999999999998,167.11999999999998,164.23999999999998,160.56,157.6,155.44,159.92,10461.5
427,238.0,226.87999999999997,211.04,200.64,188.24,172.95999999999998,170.07999999999998,166.72,165.51999999999998,157.44,156.72,161.67999999999998,235.76,223.67999999999998,210.64,192.88,169.28,173.35999999999999,167.44,164.72,159.84,158.48,155.6,160.07999999999998,10486.4
428,238.96,226.64000000000001,211.6,200.71999999999997,190.47999999999996,172.64,169.35999999999999,167.04,165.76,158.0,157.2,161.84,235.83999999999997,224.79999999999998,211.11999999999998,192.23999999999998,169.52,172.88,167.44,164.55999999999997,159.92,158.23999999999998,156.07999999999998,159.6,10511.3
429,238.88,226.72,211.04,200.95999999999998,188.79999999999998,172.56,170.47999999999996,167.44,165.12,157.6,157.6,163.27999999999997,235.76,224.55999999999997,210.95999999999998,192.23999999999998,169.67999999999998,173.35999999999999,167.35999999999999,164.31999999999996,160.64,158.48,155.51999999999998,163.03999999999996,10536.2
430,239.76,226.64000000000001,211.84,200.95999999999998,188.56,175.36,172.32,168.72,167.28,160.71999999999997,157.6,161.35999999999999,236.07999999999998,224.55999999999997,211.43999999999997,191.43999999999997,171.75999999999996,174.55999999999997,169.11999999999998,166.48,162.8,161.11999999999998,155.44,161.2,10561.2
431,239.35999999999999,226.16,211.67999999999998,200.71999999999997,189.76,171.92,170.56,166.72,165.04,158.32,157.84,162.8,235.59999999999997,224.64,211.67999999999998,192.39999999999998,169.43999999999997,173.27999999999997,166.96,164.48,160.64,158.72,156.16,161.35999999999999,10586.2
432,239.28,226.79999999999998,211.75999999999996,200.95999999999998,189.28,173.27999999999997,170.79999999999998,167.2,165.59999999999997,158.32,157.2,163.67999999999998,236.07999999999998,224.16,211.75999999999996,193.35999999999999,169.28,172.56,167.92000000000002,164.55999999999997,160.15999999999997,157.92,156.16,162.32,10611.2
433,239.92,226.79999999999998,211.75999999999996,200.47999999999996,189.04,173.03999999999996,169.76,166.87999999999997,165.12,158.56,157.35999999999999,161.84,236.4,224.79999999999998,211.35999999999999,193.51999999999998,169.84,172.48,167.35999999999999,164.23999999999998,160.64,158.0,155.51999999999998,161.84,10636.2
434,239.84,227.35999999999999,212.23999999999998,201.35999999999999,189.28,173.12,170.88,167.11999999999998,165.44,157.6,157.2,161.04,236.55999999999997,225.27999999999997,211.52,193.44,169.84,173.51999999999998,167.35999999999999,163.92,159.84,158.32,156.07999999999998,161.2,10661.2
435,240.07999999999998,227.35999999999999,211.67999999999998,201.35999999999999,189.11999999999998,172.95999999999998,170.07999999999998,167.11999999999998,165.92,157.76,157.68,161.43999999999997,237.35999999999999,224.88,212.16,192.48,169.6,173.27999999999997,167.76,164.79999999999998,160.88,158.72,155.83999999999997,162.64,10686.2
436,240.79999999999998,227.51999999999998,212.39999999999998,200.71999999999997,189.28,172.8,170.0,166.96,165.2,157.44,157.76,161.84,237.04,225.44,212.32,192.95999999999998,170.56,172.32,168.07999999999998,164.64,161.35999999999999,158.39999999999998,156.32,159.76,10711.2
437,240.39999999999998,227.51999999999998,212.48,200.95999999999998,189.28,172.39999999999998,170.56,166.64000000000001,165.04,158.64,157.35999999999999,161.43999999999997,237.04,225.83999999999997,211.84,192.95999999999998,169.6,173.27999999999997,167.51999999999998,164.55999999999997,160.15999999999997,158.48,156.07999999999998,160.64,10736.2
438,240.47999999999996,227.83999999999997,212.56,201.6,189.35999999999999,172.48,169.84,167.35999999999999,165.51999999999998,158.48,157.44,161.84,237.68,225.44,211.84,193.76,169.35999999999999,173.12,167.6,164.31999999999996,160.39999999999998,158.72,156.07999999999998,160.64,10761.2
439,240.39999999999998,227.92000000000002,212.32,201.2,189.43999999999997,172.64,171.43999999999997,169.20000000000002,166.48,159.84,159.44,162.16,237.04,225.92,212.32,193.6,171.28,174.79999999999998,169.52,165.27999999999997,161.11999999999998,160.39999999999998,157.76,159.92,10786.2
440,241.11999999999998,227.83999999999997,212.48,201.43999999999997,188.88,173.51999999999998,170.39999999999998,167.35999999999999,165.51999999999998,157.76,157.35999999999999,161.52,237.6,225.83999999999997,212.48,193.84,170.39999999999998,173.12,167.35999999999999,164.72,159.92,157.92,156.16,160.32,10811.2
441,240.95999999999998,228.15999999999997,213.12,200.88,191.28,172.8,170.32,166.87999999999997,165.68,157.52,157.44,161.6,237.83999999999997,225.44,212.23999999999998,193.92,170.56,173.2,167.35999999999999,163.67999999999998,160.32,158.48,156.16,160.64,10836.2
442,240.71999999999997,227.92000000000002,212.48,201.35999999999999,191.28,172.8,169.52,167.35999999999999,165.27999999999997,158.32,158.0,162.16,238.0,225.36,212.71999999999997,193.6,170.39999999999998,173.44,167.35999999999999,164.79999999999998,160.79999999999998,157.92,155.6,160.71999999999997,10861.2
443,241.52,228.15999999999997,212.8,201.67999999999998,190.56,172.88,170.56,167.35999999999999,165.36,158.39999999999998,157.92,161.6,237.44,226.87999999999997,212.07999999999998,194.31999999999996,170.32,172.88,167.28,164.08,160.64,158.48,155.92,160.07999999999998,10886.2
444,240.71999999999997,228.56,213.35999999999999,201.92,191.2,173.12,170.32,165.83999999999997,165.51999999999998,157.92,157.44,161.6,238.96,226.07999999999998,212.56,194.4,170.56,173.35999999999999,167.68,164.95999999999998,160.47999999999996,158.07999999999998,156.32,160.32,10911.2
445,241.67999999999998,228.15999999999997,213.51999999999998,202.23999999999998,190.79999999999998,172.88,170.39999999999998,167.92000000000002,164.79999999999998,158.07999999999998,157.68,161.67999999999998,238.72,225.68,212.88,194.55999999999997,170.47999999999996,173.03999999999996,167.28,164.72,160.24,158.32,156.32,159.92,10936.2
446,241.11999999999998,228.72,213.44,202.32,190.32,173.27999999999997,170.56,166.96,165.2,157.84,156.79999999999998,161.52,238.24,226.55999999999997,213.35999999999999,194.08,170.56,173.27999999999997,167.76,164.23999999999998,159.76,157.84,155.6,160.32,10961.2
447,241.52,228.72,213.44,202.16,191.28,173.6,170.88,167.35999999999999,164.72,158.32,157.44,161.92,238.56,227.2,213.27999999999997,193.92,170.56,173.67999999999998,168.15999999999997,165.04,161.11999999999998,158.07999999999998,156.32,161.35999999999999,10986.2
448,242.39999999999998,228.32,213.92,201.92,191.35999999999999,173.2,170.39999999999998,166.79999999999998,166.23999999999998,158.23999999999998,157.76,161.92,238.96,226.72,213.03999999999996,194.48,170.88,173.12,167.51999999999998,164.88,160.39999999999998,158.56,155.92,161.52,11011.3
449,242.56,228.96,214.08,202.07999999999998,191.11999999999998,173.12,170.95999999999998,167.35999999999999,165.83999999999997,157.84,158.0,162.23999999999998,239.11999999999998,226.79999999999998,213.35999999999999,194.4,170.24,173.2,168.07999999999998,164.88,160.24,158.56,156.32,161.52,11036.4
450,242.16,229.52,213.67999999999998,202.39999999999998,191.52,173.2,170.24,167.92000000000002,166.0,158.16,157.76,161.67999999999998,239.52,227.04,213.67999999999998,194.64,170.79999999999998,174.4,167.76,165.27999999999997,160.95999999999998,158.8,156.0,161.75999999999996,11061.5
451,242.16,229.67999999999998,213.44,202.07999999999998,191.11999999999998,173.2,170.56,167.68,165.12,158.23999999999998,157.2,161.52,239.6,227.2,213.51999999999998,194.55999999999997,170.64,173.35999999999999,167.68,165.36,161.04,158.16,156.0,161.6,11086.6
452,242.56,229.52,213.84,203.35999999999999,191.35999999999999,173.2,170.56,167.28,165.76,158.39999999999998,157.76,161.84,239.92,227.11999999999998,213.2,194.72,170.88,173.51999999999998,167.68,164.88,160.71999999999997,158.32,156.24,160.47999999999996,11111.7
453,242.39999999999998,229.43999999999997,213.67999999999998,202.39999999999998,191.6,173.44,170.47999999999996,168.0,165.51999999999998,158.07999999999998,157.2,161.75999999999996,239.6,226.79999999999998,213.51999999999998,194.55999999999997,170.71999999999997,174.08,168.15999999999997,164.23999999999998,160.47999999999996,158.48,155.67999999999998,160.32,11136.8
454,242.71999999999997,229.76,214.31999999999996,202.64,191.6,173.2,170.56,166.96,165.59999999999997,158.23999999999998,157.52,161.92,240.24,226.72,213.51999999999998,195.44,171.28,174.16,167.92000000000002,164.55999999999997,160.79999999999998,158.32,155.51999999999998,160.47999999999996,11161.9
455,243.2,229.28,214.16,202.64,191.75999999999996,173.6,170.39999999999998,166.96,165.04,157.76,157.68,161.28,239.52,227.35999999999999,213.76,194.08,170.95999999999998,173.35999999999999,168.0,164.23999999999998,160.39999999999998,158.32,156.4,160.07999999999998,11187.0
456,243.27999999999997,229.84,214.4,202.8,191.92,173.2,171.04,167.2,165.36,158.07999999999998,157.44,161.35999999999999,239.84,227.83999999999997,212.88,195.2,171.11999999999998,173.76,167.68,164.55999999999997,160.79999999999998,158.88,154.39999999999998,160.39999999999998,11212.1
457,243.27999999999997,229.35999999999999,214.48,202.71999999999997,191.75999999999996,173.6,170.56,167.6,165.44,157.84,157.84,161.99999999999997,239.76,226.96,214.08,195.27999999999997,170.79999999999998,173.84,167.76,164.23999999999998,160.79999999999998,158.48,156.0,160.56,11237.2
458,243.2,230.0,214.95999999999998,202.8,191.99999999999997,173.99999999999997,171.04,167.44,165.04,157.6,157.68,161.75999999999996,240.24,228.15999999999997,214.88,194.95999999999998,170.56,174.48,167.44,164.64,160.56,158.23999999999998,156.16,160.56,11262.3
459,243.03999999999996,230.64,214.88,203.44,191.35999999999999,173.76,170.56,167.68,165.2,158.48,157.28,161.52,240.32,228.07999999999998,213.6,195.2,170.39999999999998,173.76,166.64000000000001,164.16,160.56,158.23999999999998,156.07999999999998,160.32,11287.4
460,243.35999999999999,230.07999999999998,215.2,203.12,191.11999999999998,173.27999999999997,170.71999999999997,167.35999999999999,165.51999999999998,158.39999999999998,157.44,161.6,241.28,228.0,214.48,195.12,171.35999999999999,173.99999999999997,167.6,164.72,160.64,158.64,155.51999999999998,160.71999999999997,11312.5
461,242.88,230.32,215.2,202.48,191.6,173.44,170.47999999999996,167.28,166.32,158.16,158.0,161.92,241.04,228.32,214.64,194.95999999999998,170.71999999999997,173.6,167.92000000000002,164.4,160.79999999999998,158.39999999999998,155.76,160.47999999999996,11337.6
462,243.84,230.79999999999998,214.79999999999998,203.12,191.35999999999999,173.76,170.71999999999997,167.92000000000002,164.95999999999998,158.32,157.28,161.11999999999998,240.95999999999998,228.24,214.79999999999998,195.12,171.52,173.84,167.92000000000002,164.88,160.32,158.48,155.92,160.71999999999997,11362.7
463,243.76,230.39999999999998,214.72,203.6,192.23999999999998,173.76,170.39999999999998,167.6,165.68,158.48,157.35999999999999,161.35999999999999,240.47999999999996,228.79999999999998,215.2,195.27999999999997,171.35999999999999,174.48,167.83999999999997,164.72,159.67999999999998,158.48,156.48,160.15999999999997,11387.8
464,243.35999999999999,230.88,215.44,202.71999999999997,191.99999999999997,173.27999999999997,171.04,167.76,165.68,158.0,157.68,161.52,241.04,228.64,214.08,195.92,170.95999999999998,174.55999999999997,168.32,164.95999999999998,160.88,158.16,155.44,160.56,11412.9
465,244.31999999999996,230.88,214.79999999999998,202.95999999999998,192.71999999999997,173.92,170.24,167.83999999999997,165.76,158.07999999999998,157.6,161.75999999999996,241.11999999999998,228.64,214.79999999999998,195.68,171.28,173.92,167.6,165.04,160.88,158.23999999999998,155.92,160.64,11438.0
466,244.48,230.71999999999997,215.12,203.2,192.95999999999998,172.95999999999998,170.64,166.96,165.59999999999997,158.32,157.68,161.52,241.28,228.96,215.27999999999997,195.51999999999998,171.43999999999997,174.16,167.6,164.55999999999997,160.95999999999998,158.07999999999998,155.04,160.32,11463.1
467,244.55999999999997,231.04,215.68,203.51999999999998,192.07999999999998,173.67999999999998,170.64,168.0,165.68,158.0,157.52,161.52,241.75999999999996,228.88,215.44,195.83999999999997,171.67999999999998,173.27999999999997,168.24,164.4,160.88,158.07999999999998,155.44,160.47999999999996,11488.2
468,244.79999999999998,231.11999999999998,216.0,204.08,191.84,173.92,170.56,167.44,165.51999999999998,158.07999999999998,157.44,161.52,241.52,229.6,215.68,196.16,171.75999999999996,174.16,167.68,164.31999999999996,160.47999999999996,158.88,156.0,160.56,11513.3
469,245.59999999999997,230.88,215.76,204.31999999999996,191.35999999999999,173.84,171.04,167.2,164.95999999999998,158.23999999999998,158.23999999999998,161.2,241.75999999999996,229.43999999999997,215.36,194.72,171.43999999999997,174.4,167.35999999999999,164.31999999999996,160.88,157.92,156.4,160.64,11538.4
470,245.2,231.11999999999998,216.16,203.2,193.12,173.99999999999997,170.79999999999998,167.51999999999998,165.68,157.92,157.76,161.75999999999996,242.32,228.96,215.12,195.83999999999997,171.67999999999998,174.23999999999998,168.39999999999998,165.04,160.71999999999997,158.32,156.24,160.47999999999996,11563.5
471,244.88,231.35999999999999,215.59999999999997,203.67999999999998,192.56,174.55999999999997,170.79999999999998,167.76,165.92,157.68,157.92,161.75999999999996,241.92,229.6,215.36,195.92,172.07999999999998,174.23999999999998,167.68,165.51999999999998,161.04,157.84,155.67999999999998,159.51999999999998,11588.6
472,245.12,232.16,216.23999999999998,204.08,192.48,173.84,170.88,167.11999999999998,165.27999999999997,157.68,157.52,161.6,241.43999999999997,229.76,215.68,195.2,171.92,174.16,168.07999999999998,164.79999999999998,160.79999999999998,158.48,155.67999999999998,160.07999999999998,11613.8
473,245.27999999999997,232.32,215.68,203.76,192.39999999999998,173.99999999999997,170.71999999999997,167.11999999999998,165.51999999999998,158.23999999999998,157.11999999999998,161.92,242.32,229.84,214.88,196.4,171.52,175.04,167.76,164.31999999999996,161.04,158.0,155.67999999999998,160.47999999999996,11639.0
474,245.76,232.39999999999998,216.55999999999997,203.76,192.95999999999998,173.92,170.71999999999997,167.68,166.07999999999998,158.07999999999998,157.44,161.35999999999999,242.56,229.67999999999998,216.07999999999998,196.72,172.16,174.08,167.28,164.64,160.79999999999998,158.48,156.56,160.24,11664.2
475,245.76,232.23999999999998,216.55999999999997,203.67999999999998,193.27999999999997,173.99999999999997,171.2,168.0,166.07999999999998,157.52,157.35999999999999,160.95999999999998,242.39999999999998,229.52,215.68,196.55999999999997,172.23999999999998,174.95999999999998,167.76,164.55999999999997,160.64,159.12,156.16,160.32,11689.4
476,245.44,232.64,216.55999999999997,204.4,192.88,173.99999999999997,171.04,167.76,164.95999999999998,158.32,157.6,161.11999999999998,242.56,230.15999999999997,215.92,196.79999999999998,171.6,174.79999999999998,168.72,165.04,160.39999999999998,157.44,156.32,160.47999999999996,11714.6
